ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001140361-10-027653	1274468	No Securities Beneficially Owned (Directly or Indirectly)				0.0				D			
0001140361-10-027650	1299120	No Securities Beneficially Owned (Directly or Indirectly)				0.0				D			
0001140361-10-027645	1267655	No Securities Beneficially Owned (Directly or Indirectly)				0.0				D			
0001140361-10-027642	1409903	No Securities Beneficially Owned (Directly or Indirectly)				0.0				D			
0001140361-10-027641	1318513	No Securities Beneficially Owned (Directly or Indirectly)				0.0				D			
0001181431-10-035280	1394808	Common Stock				2995.0				D			
0001181431-10-035279	1418118	Common Stock				12475.0				D			
0001181431-10-035278	1447475	Common Stock				0.0				D			
0001140361-10-027640	1300235	No Securities Beneficially Owned (Directly or Indirectly)				0.0				D			
0001181431-10-035276	1223507	Common Stock				0.0				D			
0001181431-10-035275	1346507	Common Stock				0.0				D			
0001181431-10-035274	1242280	Common Stock				0.0				D			
0001181431-10-035272	1336658	Common Stock				1000.0				D			
0001181431-10-035270	1227948	Common Stock				0.0				D			
0001181431-10-035269	1249725	Common Stock				0.0				D			
0001181431-10-035268	1382209	Common Stock				1919.0				D			
0001140361-10-027639	1461010	No Securities Beneficially Owned (Directly or Indirectly)				0.0				D			
0000072333-10-000111	1337418	Common Stock				1259.0				I		By self as trustee for benefit of child	
0000072333-10-000111	1337417	Common Stock				1259.0				I		By self as trustee for benefit of child	
0000072333-10-000111	1337416	Common Stock				159079.0				I		See	F1
0000072333-10-000111	1337415	Common Stock				1414.16				I		By wife in 401(k) Plan, per Plan statement dated 5/31/10	
0000072333-10-000111	1337414	Common Stock				775.0				I		By wife	
0000072333-10-000111	1337413	Common Stock				3169.41				I		By 401(k) Plan, per Plan statement dated 5/31/10	
0000072333-10-000111	1337419	Common Stock				1259.0				I		By self as trustee for benefit of child	
0001181431-10-035265	1277702	Common Stock				4692.0				D			
0001140361-10-027638	1313002	No Securities Beneficially Owned (Directly or Indirectly)				0.0				D			
0001140361-10-027637	1420215	No Securities Beneficially Owned (Directly or Indirectly)				0.0				D			
0000898822-10-000438	1418949	Common Stock, par value $0.01 per share				18425406.0	F10			D	F2, F11, F12, F1		
0000898822-10-000438	1418948	Common Stock, par value $0.01 per share				102995.0				I		See Footnotes	F12, F9
0000898822-10-000438	1418947	Common Stock, par value $0.01 per share				5220154.0				I		See Footnotes	F8, F12
0000898822-10-000438	1418945	Common Stock, par value $0.01 per share				12882401.0				I		See Footnotes	F6, F12
0000898822-10-000438	1418946	Common Stock, par value $0.01 per share				6704.0				I		See Footnotes	F7, F12
0000075362-10-000075	1276348	COMMON STOCK				10377.0				D			
0000075362-10-000074	1343388	COMMON STOCK				7674.0				D			
0000898822-10-000437	1449248	Common Stock, par value $0.01 per share				2651302.0				I		See Footnotes	F6, F12
0000898822-10-000437	1449252	Common Stock, par value $0.01 per share				4368544.0	F10			D	F2, F11, F12, F1		
0000898822-10-000437	1449249	Common Stock, par value $0.01 per share				1917.0				I		See Footnotes	F7, F12
0000898822-10-000437	1449250	Common Stock, par value $0.01 per share				2000000.0				I		See Footnotes	F8, F12
0000898822-10-000437	1449251	Common Stock, par value $0.01 per share				31316.0				I		See Footnotes	F12, F9
0000898822-10-000436	1391109	Common Stock, par value $0.01 per share				10061060.0				I		See footnotes.	F6, F12
0000898822-10-000436	1391110	Common Stock, par value $0.01 per share				10230.0				I		See footnotes.	F7, F12
0000898822-10-000436	1391111	Common Stock, par value $0.01 per share				747.0				I		See footnotes.	F8, F12
0000898822-10-000436	1391112	Common Stock, par value $0.01 per share				157133.0				I		See footnotes.	F12, F9
0000898822-10-000436	1391113	Common Stock, par value $0.01 per share				16906423.0	F10			D	F2, F11, F12, F1		
0001140361-10-027636	1356793	No Securities Benefically Owned (Directly or Indirectly)				0.0				D			
0001144204-10-035972	1324894	Common Stock				859517.0	F5			D			
0000897101-10-001361	1236524	Common Stock				8526.0				I		by Trust	F2
0000897101-10-001361	1236525	Common Stock				6320.0				I		by Trust 1	F3
0001181431-10-035242	1372242	Common Stock				3000.0				I		Trust	
0001181431-10-035241	1330100	Common Stock				5500.0				I		By Wife's IRA	F2
0001181431-10-035241	1330099	Common Stock				1852.0				I		By Second Son	F1
0000897101-10-001360	1441211	Common Stock				2056.0				I		by Trust	F2
0000897101-10-001359	1483048	Common Stock				8288.0				I		by Trust 2	F4
0000897101-10-001359	1483049	Common Stock				7950.0				I		by Trust 3	F5
0000897101-10-001359	1483047	Common Stock				12428.0				I		by Trust	F3
0000897101-10-001359	1483046	Common Stock				752.0				I		by Child #3	F2
0000897101-10-001359	1483045	Common Stock				752.0				I		by Child #2	F2
0000897101-10-001359	1483044	Common Stock				752.0				I		by Child #1	F2
0000897101-10-001358	1291996	Common Stock				2778.0				I		by Trust 1	F3
0000897101-10-001358	1291995	Common Stock				4068.0				I		by Trust	F2
0000897101-10-001357	1259970	Common Stock				7542.0				I		by Trust	F2
0000897101-10-001356	1467497	Common Stock				13886.0				I		by Trust	F2
0000897101-10-001355	1423261	Common Stock				36702.0				I		by Trust	F2
0000897101-10-001354	1224685	Common Stock				1054.0				I		by Trust	F2
0000897101-10-001352	1325610	Common Stock				11442.0				I		by Trust	F2
0000897101-10-001351	1420065	Common Stock				3256.0				I		by Trust	F2
0000897101-10-001350	1332243	Common Stock				3454.0				I		by Trust	F2
0001181431-10-035235	1336414	Series C common stock				5174.0				I		by 401(k) Plan	
0001181431-10-035235	1336413	Series A common stock				1977.0				I		by 401(k) Plan	
0000897101-10-001349	1482035	Common Stock				56.0				I		by Trust	F2
0001181431-10-035234	1255465	Series C common stock				4792.0				I		by 401(k) Plan	
0000897101-10-001348	1319469	Common Stock				28.0				I		by Child #1	
0000897101-10-001348	1319471	Common Stock				6652.0				I		by Trust	F2
0000897101-10-001348	1319470	Common Stock				28.0				I		by Child #2	
0001495058-10-000001	1401905	COMMON STOCK, $.00001 par value				5352923.0				D			
0001179110-10-011118	1428157	Common Stock, par value $0.01 per share				2300.0				I		By Spouse	
0001179110-10-011118	1428159	Common Stock, par value $0.01 per share				333.0				I		By Daughter	
0001179110-10-011118	1428158	Common Stock, par value $0.01 per share				333.0				I		By Son	
0001246360-10-002532	1451077	SFY Cmmn Stock-By Other Holdings				2420.0				I		IRA	
0001246360-10-002532	1451079	SFY Cmmn Stock-ESOP Holding				677.0	F2			I		ESOP Plan	
0001246360-10-002532	1451078	SFY Common Stock-401(k)				11422.0	F1			I		401(k) Plan	
0001209191-10-036241	1224461	No Securities Beneficially Owned				0.0				D			
0001495705-10-000001	1362932	Common Stock				0.0				D			
0001209191-10-036237	1306832	Common Stock				190.0				I		By Son	
0001209191-10-036237	1306831	Common Stock				800.0				I		By IRA	
0001209191-10-036237	1306833	Common Stock				190.0				I		By Daugher	
0001196395-10-000057	1327992	Common Stock				550.0				I		Note	F4
0001196395-10-000057	1327993	Common Stock				600.0				I		Note	F5
0001196395-10-000057	1327990	Common Stock				1350.0				I		Note	F2
0001196395-10-000057	1327991	Common Stock				3736.0				I		Note	F3
0001127602-10-018103	1447507	Common Stock				5808.83				I		Allocated Shares In Esop Trust	
0001127602-10-018103	1447508	Common Stock				9139.02				I		Jtwros	
0001181580-10-000006	1253885	COMMON STOCK				27500.0				D			
0001127602-10-018100	1272790	Common Stock				4161.1				I		Allocated Shares In Esop Trust	
0001434328-10-000041	1401993	Common Stock				1000.0				D			
0001181580-10-000005	1405664	Common Stock				20000.0				D			
0001109357-10-000143	1482365	Common Stock				2126.0				I		Held by family trusts	
0001109357-10-000143	1482364	Common Stock				2223.0	F2			D			
0001209191-10-036221	1263478	Common Stock				137467.0				D			
0001109357-10-000142	1341529	Common Stock (Deferred Stock Units)				3679.0	F2			I		By Unicom Directors' Stock Unit Plan	
0001109357-10-000142	1341530	Common Stock				11374.0				D			
0001209191-10-036220	1231681	Common Stock				29394.0				D			
0001209191-10-036219	1413208	Common Stock				2500.0				I			
0001209191-10-036219	1413207	Common Stock				2500.0				I		Custodial account for minor child - Cameron L. Gordon	
0001209191-10-036219	1413206	Common Stock				11386.0				I		Custodial account for minor child - Gavin B. Gordon	
0001209191-10-036219	1413205	Common Stock				136000.0				I		Held by The Joel Company	
0001209191-10-036219	1413204	Common Stock				88500.0				D		Held by Crofton Capital	
0001109357-10-000140	1287037	Common Stock				1381.0	F2			D			
0001209191-10-036218	1238493	Common Stock				3700.0				D			
0001209191-10-036217	1352847	Common Stock				123637.0				D			
0001209191-10-036215	1440568	Common Stock				20000.0				D			
0001209191-10-036212	1267022	Common Stock				5000.0				D			
0001109357-10-000137	1226724	Common Stock				2000.0				D			
0001127602-10-018096	1361436	Common Stock				4000.0				D			
0001127602-10-018094	1251738	Common Stock				17500.0				D			
0001109357-10-000136	1221687	Common Stock				2000.0				D			
0001127602-10-018092	1319638	Common Stock				6000.0				D			
0001109357-10-000135	1442061	Common Stock				47120.0	F2			D			
0001109357-10-000134	1268831	Common Stock				1500.0				D			
0001225208-10-015860	1245604	Common Stock				42848.0				D		By IRA	
0001225208-10-015860	1245605	Common Stock				5818.0				I			
0001109357-10-000133	1262735	Common Stock				10937.0	F3			D			
0001109357-10-000133	1262734	Common Stock (Deferred Stock Units)				1365.0	F2			I		By Unicom Directors' Retirement Plan	
0001127602-10-018090	1388343	Common Stock				9637.19	F1			D			
0001109357-10-000131	1467644	Common Stock				12675.0	F2			D			
0001127602-10-018088	1351035	Common Stock				30000.0				D			
0001109357-10-000130	1472727	Common Stock				5000.0				D			
0001127602-10-018085	1343199	Common Stock				5000.0				D			
0001127602-10-018083	1437988	Common Stock				7750.91	F1			D			
0001127602-10-018081	1377090	Common Stock				4000.0				D			
0001127602-10-018078	1378055	Common Stock				15000.0				D			
0001127602-10-018076	1368141	Common Stock				54128.77	F1			D			
0001246360-10-002530	1259117	Common Stock				22133.0	F1			I		401(k)	
0001181431-10-035206	1342902	Common Stock				56406.0				D			
0001483997-10-000001	1335241	Common Stock				290000.0	F1			D			
0001140361-10-027607	1433586	"Common Stock, without par value (""Shares"")"				11582396.0	F2, F7, F3, F6, F5, F8, F4, F1			I		please see all footnotes	F2, F7, F3, F6, F5, F8, F4, F1
0001359804-10-000044	1238415	Common Stock, par value $.01 per share				450.47				I		Held by the reporting person's Amazon.com 401(k) plan account	
0001264684-10-000152	1409312	Common Stock				2000000.0	F5			I		By grantor retained annuity trust	
0000059255-10-000102	1435179	Common stock, $0.01 par value per share				366847.0				I		by CDCT	F3
0000059255-10-000102	1435180	Common stock, $0.01 par value per share				203065.0				I		by Spouse	F4
0000059255-10-000102	1435181	Common stock, $0.01 par value per share				15000.0				I		by Contran	F5
0000059255-10-000102	1435177	Common stock, $0.01 par value per share				104813316.0				I		by VHC	F1
0000059255-10-000102	1435178	Common stock, $0.01 par value per share				1269943.0				I		by TFMC	F2
0000003545-10-000054	1314871	Alico, Inc., Common Stock, Par Value $1.00				0.0				D			
0001104659-10-036519	1344361	Common Stock	F1			200000.0				I		By Managed Account C	F3, F4
0001104659-10-036519	1344360	Common Stock	F1			68200.0				I		By Managed Account A	F3, F4
0001104659-10-036519	1344359	Common Stock	F1			749100.0				I		By Knott Partners Offshore Master Fund, L.P.	F2, F4
0001104659-10-036519	1344358	Common Stock	F1			409500.0				I		By Shoshone Partners, L.P.	F2, F4
0001104659-10-036519	1344357	Common Stock	F1			1119800.0				I		By Knott Partners, L.P.	F2, F4
0001246360-10-002529	1262659	Common Stock				22133.0	F1			I		401(k)	
0001209191-10-036200	1353189	Common Stock				68556.0				I		Shares held as of 03/31/2010 in Savings & Investment Plan, ESOP, and Excess Benefit Plan.	
0001127602-10-018071	1473771	Common Stock				43440.0				I			
0001127602-10-018071	1473770	Common Stock				43440.0				I		HJ Exempt GST	F6
0001127602-10-018071	1473769	Common Stock				77118.0				I		GPH Exempt GST	F5
0001127602-10-018071	1473768	Common Stock				77118.0				I		By Holly Familytrust	F4
0001127602-10-018071	1473767	Common Stock				788.0				D		By GP Family Trust	F3
0001342572-10-000019	1220935	Class B Common Stock				25000.0				D			
0001342572-10-000019	1220934	Class A Common Stock				620000.0				D			
0001225208-10-015859	1246445	Common Stock				394.0	F2			I		By Plan	F3
0001225208-10-015859	1246444	Common Stock				4055.0	F1			I		By 401(k) Plan	
0001225208-10-015858	1439484	Common Stock				4741.0	F1			I		By 401(k) Plan	
0001209191-10-036193	1412813	Class B Common Stock				15288.0				D			
0001209191-10-036192	1427378	Class A Common Stock				237500.0				D		See Footnote	F2
0001209191-10-036192	1427379	Class B Common Stock				50504.0				I			
0001246360-10-002528	1459867	Common Stock				22133.0	F1			I		401(k)	
0001246360-10-002527	1261521	Common Stock				165.0	F1			I		401(k)	
0001181431-10-035200	1263036	Class A Common Stock				10100.0	F10			D			
0001209191-10-036177	1231137	Common Stock				77353.0				D			
0001209191-10-036174	1400620	Class B Common Stock				7998.0	F13			I		Trustee	
0001209191-10-036174	1400621	Class B Common Stock				7998.0	F14			I			
0001209191-10-036174	1400612	Class A Common Stock				492313.0	F1			D		Trustee GRAT #1	
0001209191-10-036174	1400613	Class A Common Stock				188373.0	F2			I		Spouse	
0001209191-10-036174	1400614	Class A Common Stock				1592.0	F3			I		Trustee	
0001209191-10-036174	1400615	Class A Common Stock				137751.0	F6			I		Trustee	
0001209191-10-036174	1400616	Class A Common Stock				137793.0	F7			I		Trustee	
0001209191-10-036174	1400617	Class A Common Stock				459197.0	F8			I		Brothers Investment Company	
0001209191-10-036174	1400618	Class A Common Stock				1221842.0	F9			I		Milburn Investment Company	
0001209191-10-036174	1400619	Class A Common Stock				444212.0	F10			I		Trustee	
0001140361-10-027589	1467824	Class A Preferred Stock				2300.0				D			
0001209191-10-036173	1242117	Common Stock				296.0	F1			I		401K Plan	
0001209191-10-036169	1481899	Class A Common Stock				7604.0	F1			D			
0001140361-10-027586	1397039	Class A Preferred Stock				2600.0				D			
0001140361-10-027586	1397038	Common Stock				1648.0				I		By 401(K) plan	
0001271163-10-000046	1267581	Common Shares				1500.0				I		GPJ Retirement Partners, LLC	F3
0001271163-10-000046	1267580	Common Shares				3867.0				I		MJG IV Limited Partnership	F2
0001271163-10-000046	1267579	Common Shares				70081.66				I		GGCP, Inc.	F1
0001209191-10-036167	1220271	Common Stock				488434.0				I	F1	by Idoya Partners L.P.	F1
0001209191-10-036167	1220272	Common Stock				1014675.0				I	F2	By Prescott Associates L.P.	F2
0001209191-10-036167	1220274	Common Stock				65000.0				I	F4	By Prescott Investors Profit Sharing Trust	F4
0001209191-10-036167	1220273	Common Stock				41306.0				I	F3	By Prescott International Partners L.P.	F3
0001209191-10-036166	1380669	Class A Common Stock (GTN.A)				3736.0				I		Cust. for IRA	
0001209191-10-036165	1404268	Common Stock, par value $0.01 per share				24344584.0	F1			D			
0001140361-10-027577	1340713	Class A Preferred Stock				1150.0				I		By 401(k) Plan	
0001140361-10-027577	1340712	Common Stock				7415.0				I		By 401(k) Plan	
0001140361-10-027576	1392771	Common Stock				22232.0				D			
0001140361-10-027573	1228810	Common Stock				100.0				I			
0001140361-10-027573	1228809	Common Stock				13117.0				D		By Children	
0001140361-10-027570	1246154	Common Stock				29277.0				I		By Trust	
0001140361-10-027570	1246155	Common Stock				4893.0				D			
0001140361-10-027568	1272507	Common Stock				17147.0				I			
0001140361-10-027568	1272506	Common Stock				21454.0				I		By Spouse's IRA	
0001140361-10-027568	1272505	Common Stock				13533.0				I		By IRA	
0001140361-10-027568	1272504	Common Stock				20312.0				D		By SEP-IRA	
0001140361-10-027566	1380067	Common Stock				25232.0	F1			D		By IRA	
0001140361-10-027566	1380068	Common Stock				771.0				I		By Spouse	
0001140361-10-027566	1380069	Common Stock				1000.0				I			
0001140361-10-027561	1336791	Common Stock				10352.0				D			
0001192482-10-000174	1382573	Common Stock				3446.0				D			
0001352505-10-000117	1433275	Common Stock				24.0				I		By Daughter	
0001352505-10-000117	1433276	Common Stock				2359.0				I		By Managed Account	F2
0001140361-10-027559	1386512	Common Stock				45744.0				D			
0000895126-10-000106	1422326	Common Stock				10000.0				I		by Family Foundation	
0000895126-10-000106	1422327	Common Stock				100000.0				I		by Trust	
0000895126-10-000105	1333081	Common Stock				13670.0				I		by Partnership	
0000895126-10-000105	1333082	Common Stock				1994.0				I		by Son	
0000895126-10-000105	1333080	Common Stock				794.0				I		by Daughter	
0001393300-10-000044	1457629	Common Stock				1025489.0				I		by Corporation	F3
0001127602-10-018065	1275122	Common Stock, Par Value $.01 Per Share				7200.0				D			
0001127602-10-018064	1370547	Common Stock, Par Value $.01 Per Share				7200.0				I		Spouse	
0001127602-10-018060	1451028	Common Stock, Par Value $.01 Per Share				108375.0				I		Goldfarb Family Partners, Llc	
0001127602-10-018060	1451029	Common Stock, Par Value $.01 Per Share				14833.0				I		Spouse	
0001127602-10-018060	1451030	Common Stock, Par Value $.01 Per Share				40000.0				I		The Morris And Arlene Goldfarb Family Foundation	
0001127602-10-018056	1433681	Common Stock				50793.0				I		Indirectly By Daughter	
0001127602-10-018056	1433680	Common Stock				81115.2				I		Family Limited Partnership	
0001127602-10-018056	1433678	Common Stock				1529536.0				I		Beneficiary Of Trusts	
0001127602-10-018056	1433682	Common Stock				287222.0				I		Self, Trustee For My Children	
0001127602-10-018056	1433683	Common Stock				56307.0				I		Trustee, Company Thrift Plan	
