ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001127602-22-010768	2015135	Common Stock, Par Value $.01 Per Share				200000.0				I		Morris Goldfarb 2012 Delaware Trust	
0001127602-22-010768	2015134	Common Stock, Par Value $.01 Per Share				166750.0				I		Goldfarb Family Partners, LLC	
0001127602-22-010768	2015137	Common Stock, Par Value $.01 Per Share				500000.0				I		Morris Goldfarb 2018 GRAT LF	
0001127602-22-010768	2015138	Common Stock, Par Value $.01 Per Share				29666.0				I		Spouse	
0001127602-22-010768	2015139	Common Stock, Par Value $.01 Per Share				76175.0				I		The Morris And Arlene Goldfarb Family Foundation	
0001127602-22-010768	2015140	Common Stock, Par Value $.01 Per Share				500000.0				I		Morris Goldfarb 2021 GRAT JG	
0001127602-22-010768	2015141	Common Stock, Par Value $.01 Per Share				500000.0				I		Morris Goldfarb 2021 GRAT LF	
0001127602-22-010768	2015136	Common Stock, Par Value $.01 Per Share				500000.0				I		Morris Goldfarb 2018 GRAT JG	
0001127602-22-010768	2015133	Common Stock, Par Value $.01 Per Share				200000.0				I		Arlene Goldfarb 2012 Delaware Trust	
0001213900-22-017121	2014643	Common Stock, par value $0.01 per share				1160962.0				D	F4	By Bryant R. Riley, as UTMA custodian for Charlie Riley	F3, F1
0001213900-22-017121	2014644	Common Stock, par value $0.01 per share				15500.0				I		By Bryant R. Riley, as UTMA custodian for Eloise Riley	F3, F1
0001213900-22-017121	2014645	Common Stock, par value $0.01 per share				15500.0				I		By Bryant R. Riley, as UTMA custodian for Susan Riley	F3, F1
0001213900-22-017121	2014646	Common Stock, par value $0.01 per share				15500.0				I		By Bryant R. Riley, as UTMA custodian for Abigail Riley	F3, F1
0001213900-22-017121	2014647	Common Stock, par value $0.01 per share				15500.0				I		By B. Riley Securities, Inc.	F3, F1, F2
0001213900-22-017121	2014648	Common Stock, par value $0.01 per share				1159261.0	F6			I		By BRF Investments, LLC	F3, F1, F2
0001213900-22-017121	2014649	Common Stock, par value $0.01 per share				3433532.0				I			
0001213900-22-017121	2014642	Common Stock, par value $0.01 per share				14162.0				I		By B. Riley Principal Investments, LLC	F3, F1, F2
0001829126-22-007241	2014849	Ordinary shares, par value $0.001				0.0	F1			I		See Footnote	
0001829126-22-007240	2014783	Ordinary shares				0.0	F1			I		See Footnote	
0001829126-22-007239	2014662	Ordinary shares				0.0	F1			I		See Footnote	
0001829126-22-007238	2015126	Ordinary Shares, $0.001 Par Value				2875000.0	F1			D	F2		
0001829126-22-007237	2014866	Ordinary shares, $0.001 par value				2875000.0	F1			I	F2	.	
0001415889-22-003520	2014950	Common Stock				147712.0				I		By MOS Holdings, Inc.	
0001567619-22-007802	2014835	Common Stock				19637.0	F1			D			
0001104659-22-041274	2015019	Class I Shares				4000.0				I		See Footnotes	F3, F1, F2
0001104659-22-041245	2014882	Common Stock, par value $0.01 per share				74885435.0				I		See footnotes.	F1
0000895345-22-000385	2014696	Class A common stock				20000.0				I		See footnote	F4
0001213900-22-017055	2014841	Class A common stock				6685613.0				I		By FirstMark Horizon Sponsor LLC	F8
0001228924-22-000006	2014634	Common Stock				100.0				I		Custodian	F1
0001228924-22-000006	2014635	Common Stock				7514.0				D			
0001209191-22-021844	2015127	Common Stock				12585.0	F2			I		By 401(k) plan	
0001209191-22-021835	2014557	Units				5532.27				I		By 401(k) plan	F2
0001062993-22-009123	2014537	Common Stock				150000.0				I		By Trust	F12
0001062993-22-009123	2014536	Common Stock				4500000.0				I		By Trust	F11
0001104659-22-041194	2014383	PPBI Common Stock				6000.0	F1			D			
0001567619-22-007785	2014606	Common Stock				1167.0				I			
0001567619-22-007785	2014605	Common Stock				31242.0				D		by 401(k) Plan	
0001567619-22-007783	2014512	Common Stock				1166.0	F2			I		By 401(k) Plan	
0001567619-22-007783	2014511	Common Stock				534.57				I		By Plan	F1
0001209191-22-021822	2014382	Common Stock				71186.0				D			
0001084991-22-000015	2014377	Common Stock				19000.0				I		Rabbi Trust	
0001209191-22-021816	2014550	Units				4546.0				I		By 401(k) plan	F2
0001567619-22-007779	2014424	Common Stock				50815.0	F1			I		by Neis Revocable Trust	
0001567619-22-007779	2014425	Common Stock				1167.0	F2			I		By 401(k) Plan	
0001570585-22-000096	2014404	Class C Ordinary Shares				3627.0				I		By 401(k) Plan	
0000947871-22-000429	2014517	Common Stock				114039.0				I		See Footnotes	F6, F7
0000947871-22-000429	2014516	Common Stock				6475291.0				I		See Footnotes	F5, F7
0001171520-22-000218	2014546	Common Stock				42553.0				I		By Peter H. Kamin Revocable Trust	F3
0001171520-22-000218	2014545	Common Stock				198072.0				I		By 3K Limited Partnership	F4
0001171520-22-000218	2014549	Common Stock				42553.0				I			
0001171520-22-000218	2014548	Common Stock				198072.0				I			
0001171520-22-000218	2014547	Common Stock				205931.0				D		By 3K Limited Partnership	F4
0001171520-22-000218	2014544	Common Stock				205931.0				D		By Peter H. Kamin Revocable Trust	F3
0001214659-22-004613	2014367	Common Stock				1798163.0				I			
0001214659-22-004613	2014365	Common Stock				371883.0				D		See footnote	F1
0001214659-22-004613	2014366	Common Stock				195039.0				I		See footnote	F2
0000025445-22-000061	2014455	CRANE CO. COMMON, PAR VALUE $1.00				1730.0				I		401(K)	
0000310764-22-000055	2014438	Common Stock				27469.0				I		Family LLC	
0000025445-22-000060	2014453	CRANE CO. COMMON, PAR VALUE $1.00				27977.0	F2			I		By Kurt Gallo Living Trust	
0000025445-22-000060	2014454	CRANE CO. COMMON, PAR VALUE $1.00				1413.0				I		401(k)	
0001085550-22-000007	2014376	Common Stock				55676.0				I		SCF 2012B, L.P.	F1
0001085550-22-000007	2014374	Common Stock				325634.0				I		SCF-VII, L.P.	F1
0001085550-22-000007	2014375	Common Stock				97069.0				I		SCF 2012A, L.P.	F1
0001397911-22-000052	2014518	Common Stock				1760.0				I		Held by Spouse's Trust	
0001628280-22-008064	2014468	Common Stock, $0.01 par value				10.0				I		By Reporting Person as UTMA custodian for minor child	F2
0001127602-22-010753	2014508	Common Stock				3746.0				D			
0001538843-22-000004	2014499	EPAM Common Stock				436189.0				I	F2	See footnote	
0001127602-22-010749	2014622	Common Stock (pep)	F2			4413.0				D			
0001127602-22-010749	2014623	Common Stock (restricted)	F3			1925.0				D			
0001127602-22-010749	2014624	Common Stock (restricted)	F4			6393.0				D			
0001127602-22-010749	2014625	Common Stock (restricted)	F5			1808.0				D			
