ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000907303-07-000117	1658767	Common Stock				13128.0				I		Frazier Affiliates IV, LP	F3, F2
0000907303-07-000117	1658766	Common Stock				2586886.0				I		By Frazier Healthcare IV, LP	F3, F2
0001127602-07-002779	1793719	Class A Common Stock	F2			1841.0				I		By Trust	
0001127602-07-002779	1793718	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002778	1773539	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002778	1773540	Class A Common Stock	F2			1841.0				I		By Trust	
0001127602-07-002777	1937273	Class A Common Stock	F2			1841.0				I		By Trust	
0001127602-07-002777	1937272	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0000907303-07-000113	1776349	Common Stock				13128.0				I		Frazier Affiliates IV, LP	F3, F2
0000907303-07-000113	1776348	Common Stock				2586886.0				I		By Frazier Healthcare IV, LP	F3, F2
0001127602-07-002776	1836361	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002776	1836362	Class A Common Stock	F2			1841.0				I		By Trust	
0001127602-07-002775	1730590	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002775	1730591	Class A Common Stock	F2			1841.0				I		By Trust	
0001127602-07-002774	1566677	Class A Common Stock	F2			1841.0				I		By Trust	
0001127602-07-002774	1566676	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002773	1706474	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002773	1706475	Class A Common Stock	F2			1841.0				I		By Trust	
0001127602-07-002772	1511717	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002772	1511718	Class A Common Stock	F2			1841.0				I		By Trust	
0001127602-07-002771	1663612	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002771	1663613	Class A Common Stock	F2			1841.0				I		By Trust	
0001127602-07-002770	1863515	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002770	1863516	Class A Common Stock	F2			1841.0				I		By Trust	
0001127602-07-002769	1513918	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002769	1513917	Class A Common Stock	F1, F2			15245.0				I		By Limited Partnership II	
0001127602-07-002768	1689310	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002768	1689309	Class A Common Stock	F1, F2			15245.0				I		By Limited Partnership II	
0001127602-07-002767	1590199	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002767	1590198	Class A Common Stock	F1, F2			15245.0				I		By Limited Partnership II	
0001127602-07-002766	1545660	Class A Common Stock	F1, F2			15245.0				I		By Limited Partnership II	
0001127602-07-002766	1545661	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002765	1888062	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002765	1888061	Class A Common Stock	F1, F2			15245.0				I		By Limited Partnership II	
0001127602-07-002764	1889686	Class A Common Stock	F1, F2			15245.0				I		By Limited Partnership II	
0001127602-07-002764	1889687	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002763	1618191	Class A Common Stock	F1, F2			15245.0				I		By Limited Partnership II	
0001127602-07-002763	1618192	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002762	1721016	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002762	1721015	Class A Common Stock	F1, F2			15245.0				I		By Limited Partnership II	
0001127602-07-002761	1832769	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
0001127602-07-002761	1832768	Class A Common Stock	F1, F2			15245.0				I		By Limited Partnership II	
0001181431-07-042920	1776196	Common Stock				356.0				I		Avalon Portfolio, LLC	F2
0001181431-07-042920	1776195	Common Stock				432710.0				I		Theodore Waitt 2003 GRAT II	
0001127602-07-002760	1594844	Class A Common Stock	F1, F2			15245.0				I		By Limited Partnership II	
0001127602-07-002760	1594845	Class A Common Stock	F1, F2			8255.0				I		By Limited Partnership I	
