ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001185185-17-000776	445582	Common Stock				3334974.0				I		By Endicott Management Partners, LLC	F4
0001185185-17-000768	409916	Common Stock, $0.001 par value per share				3334974.0				I		By Endicott Management Partners, LLC	F10
0000040417-17-000071	399293	5.95% Preferred Stock				93645.0				D	F2		
0000040417-17-000071	399294	5.95% Preferred Stock				1000.0				D	F3		
0000040417-17-000071	399295	5.95% Preferred Stock				93600.0				I	F1		
0000040417-17-000071	399292	Common Stock				2911.0				D	F3		
0000040417-17-000071	399291	Common Stock				1056044.0				D	F2	By Trusts	
0001493152-17-003314	466449	Common Shares, no par value per share				2726057.0				I		See Footnote	F1
0001493152-17-003312	476589	Common Shares, no par value per share				19404.0				I		See Footnote	F1
0001493152-17-003307	428226	Common Shares, no par value per share				0.0				D			
0000040417-17-000070	434715	5.95% Preferred Stock				2000.0				D			
0001493152-17-003306	416321	Common Shares, no par value per share				21789.0				D		See Footnote	F1
0001493152-17-003306	416322	Common Shares, no par value per share				2726057.0				I			
0000899243-17-009068	476290	Paired Shares				2348943.0				I		See Footnotes	F2, F12, F10, F8, F11
0000899243-17-009068	476291	Paired Shares				5049488.0				I		See Footnotes	F2, F9, F12, F10, F11
0001493152-17-003305	487041	Common Shares, no par value per share				18750.0				D			
0001493152-17-003304	458952	Common Shares, no par value per share				239339.0				D		See Footnote	F1
0001493152-17-003304	458953	Common Shares, no par value per share				19404.0				I			
0000899243-17-009066	394334	Paired Shares				2348943.0				I		See Footnotes	F2, F12, F10, F8, F11
0000899243-17-009066	394335	Paired Shares				5049488.0				I		See Footnotes	F2, F9, F12, F10, F11
0001493152-17-003302	417589	Common Shares, no par value per share				39376.0				D			
0001493152-17-003301	426800	Common Shares, no par value per share				2968.0				D			
0001493152-17-003299	444927	Common Shares, no par value per share				6565843.0				I			
