ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001127602-17-035656	432932	Common Stock	F7			1074.0				D			
0001127602-17-035656	432927	Common Stock	F2			3207.0				D			
0001127602-17-035656	432928	Common Stock	F3			1130.0				D			
0001127602-17-035656	432929	Common Stock	F4			825.0				D			
0001127602-17-035656	432930	Common Stock	F5			812.0				D			
0001127602-17-035656	432931	Common Stock	F6			2065.0				D			
0001144204-17-065991	454053	Common Stock				95884.0	F3			I		By: Star Equities LLC	F2
0001209191-17-067683	478564	Class A Units				9306.0				D		By The Ebrahimi Family Foundation	
0001209191-17-067683	478565	Class A Units				22356.0				I		By FF Ebrahimi IRA	
0001209191-17-067683	478566	Class A Units				110190.0				I		By Crescent River Agriculture LLC	
0001209191-17-067683	478567	Class A Units				935726.0				I		By NUT 2013 GRAT	
0001209191-17-067683	478568	Class A Units				6068101.0				I			
0001214659-17-007533	397101	Boston Carriers Inc				369179.0				D			
0001243792-17-000009	453383	Common Stock, $1 par value				701.83				I		By 401(k) Plan	
0001612525-17-000005	462023	Common Stock, $1 par value				1947.7				I		By 401(k) Plan	
0000899243-17-029742	403188	Common Stock				5157338.0				I		By Frost Nevada Investments Trust	F3
0000899243-17-029742	403189	Common Stock				15509.0				I		By Patricia Frost	F4
0001591956-17-000061	391221	Common Stock				5133.0				D			
0001591956-17-000060	483086	Common Stock				10490.0				D			
0001591956-17-000059	463718	Common Stock				51984.0				D			
0001591956-17-000058	464692	Common Stock				3551.0				D			
0001591956-17-000057	404058	Common Stock				4000.0				D			
0001127602-17-035649	414566	Common Stock				2200.0				I			
0001127602-17-035649	414564	Common Stock				1584.0				I		Pension Plan	
0001127602-17-035649	414563	Common Stock				4557.0				I		Living Trust	
0001127602-17-035649	414562	Common Stock				7595.0				D		Charles J. Gries Profit Sharing and Cash Deferred Plan	
0001127602-17-035649	414565	Common Stock				1050.0				I		By Spouse's IRA	
0001140361-17-047856	439976	Common Stock				29430.0	F1			D			
0001140361-17-047849	444851	Common Stock				124111.0				I		As co-trustee for SVM Foundation	F3
0001140361-17-047849	444852	Common Stock				8100.0				I		By children	F3
0001140361-17-047849	444853	Common Stock				2000.0				I		By spouse	F3
0001140361-17-047849	444850	Common Stock				45244.0	F1			I		As trustee for PLM Foundation	F3
0001127602-17-035647	473164	Common Shares				1076.42				I		By ESOP	F2
0001127602-17-035647	473163	Common Shares				2691.42				I		By 401(k)	F1
0001140361-17-047843	448926	Common Stock				23847.0				I		As trustee	F3
