ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001209191-15-087548	702130	Common Stock, no par value				14674244.0				D			
0001209191-15-087547	715995	Common Stock, no par value				75345.0				I		By Greenway Partners, LP	
0001209191-15-087547	715996	Common Stock, no par value				18767.0				I			
0001209191-15-087547	715994	Common Stock, no par value				296902.0				D		By Greenbelt Corp.	
0001209191-15-087538	705434	Common Stock				11479.0	F3			I		By 401(k) plan	
0000808461-15-000148	720349	Class A Common Stock				21614.0				I		by 401(k)	F2
0000808461-15-000148	720348	Class A Common Stock				26270.0				I		by Corporation	F1
0000899243-15-010553	723115	Common Stock				39075.0				I		See Footnote	F5
0000899243-15-010553	723117	Common Stock				39075.0				I		See Footnote	F5
0000899243-15-010553	723114	Common Stock				2400.0				I		See Footnote	F4
0000899243-15-010553	723116	Common Stock				2400.0				I		See Footnote	F4
0000899243-15-010551	712932	Common Stock				2381916.0				I		See footnotes	F1, F2, F3
0001127602-15-035207	722141	Common Stock				33890.07				D		By partnership	
0001127602-15-035207	722142	Common Stock				1357974.0				I			
0001127602-15-035206	717024	Common Stock				1415891131.0				I	F2	By LLC	
0001127602-15-035206	717025	Common Stock				174563205.0				I	F3	By Trust	
0001127602-15-035204	710020	Common Stock				1415891131.0				I	F2	By Limited Liability Company	
0001127602-15-035204	710021	Common Stock				174563205.0				I	F3	By Trust	
0001127602-15-035202	717510	Common Stock				1415891131.0				I	F2	By Limited Liability Company	
0001127602-15-035202	717511	Common Stock				174563205.0				I	F3	By Trust	
0001140361-15-046103	721022	Common Stock				6856.0				I		Long-Term Investment Plan	
0001140361-15-046102	706017	Common Shares				443.0				I		Employee Stock Purchase Plan	
0001140361-15-046101	719684	Common Shares				2451.0				I		ESPP	
0001140361-15-046101	719683	Common Shares				27896.0				I		Long-Term Investment Plan	
0001140361-15-046100	718534	Common Shares				1698.0				I		Long-Term Investment Plan	
0001140361-15-046100	718535	Common Shares				902.0				I		Employee Stock Purchase Plan	
0001140361-15-046099	702438	Common Shares				1786.0				I			
0001140361-15-046099	702437	Common Shares				25332.0				D		Employee Stock Purchase Plan	
0001140361-15-046098	715942	Common Shares				20575.0				D			
0001140361-15-046097	712357	Common Shares				2020.0				I		Held by spouse	
0001140361-15-046097	712356	Common Shares				300.0				I		Held by minor child (son)	
0001140361-15-046097	712353	Common Shares				17245.0				I		Long-Term Investment Plan	
0001140361-15-046097	712355	Common Shares				300.0				I		Held by minor child (daughter)	
0001140361-15-046097	712354	Common Shares				6689.0				I		Employee Stock Purchase Plan	
0001140361-15-046095	713504	Common Stock				5681.0				I			
0001140361-15-046095	713503	Common Stock				1460.0				D		Long-Term Investment Plan	
0001140361-15-046093	703728	Common Stock				13538.0				D		Long-Term Investment Plan	
0001140361-15-046093	703729	Common Stock				5387.0				I			
0001140361-15-046091	702100	Common Shares				1118.0				I		Employee Stock Purchase Plan	
0001140361-15-046091	702099	Common Shares				12861.0				I		Long-Term Investment Plan	
0001140361-15-046090	713561	Common Shares				11008.0				I		Held by spouse	
0001140361-15-046090	713560	Common Shares				19029.0				I		Employee Stock Purchase Plan	
0001140361-15-046090	713559	Common Shares				6400.0				D		Long-Term Investment Plan	
0001140361-15-046090	713562	Common Shares				1856.0				I			
