ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001144204-15-040236	614271	No securities are beneficially owned.				0.0				D			
0001144204-15-040235	613309	No securities are beneficially owned.				0.0				D			
0001144204-15-040234	670418	No securities are beneficially owned.				0.0				D			
0001144204-15-040233	622849	No securities are beneficially owned.				0.0				D			
0001144204-15-040232	669019	No securities are beneficially owned.				0.0				D			
0001144204-15-040231	622504	No securities are beneficially owned.				0.0				D			
0001144204-15-040230	666054	No securities are beneficially owned.				0.0				D			
0001144204-15-040229	645617	No securities are beneficially owned.				0.0				D			
0001144204-15-040228	681938	No securities are beneficially owned.				0.0				D			
0001144204-15-040227	662858	No securities are beneficially owned.				0.0				D			
0001144204-15-040226	683284	No securities are beneficially owned.				0.0				D			
0001144204-15-040225	620765	No securities are beneficially owned.				0.0				D			
0001144204-15-040224	639695	No securities are beneficially owned.				0.0				D			
0001144204-15-040223	608258	No securities are beneficially owned.				0.0				D			
0001144204-15-040221	607785	No securities are beneficially owned.				0.0				D			
0001144204-15-040220	619490	No securities are beneficially owned.				0.0				D			
0001127602-15-021672	695073	Common Stock				18863.0				I		By trust	
0001127602-15-021672	695074	Common Stock	F2			6773.0				I		By Jeffs Family LLC	
0001571049-15-005412	647620	Common Stock	F1			108.0				D			
0001127602-15-021671	651496	Common Stock				173760.0				I		GPH Exempt GST	F7
0001127602-15-021671	651495	Common Stock				308472.0				I		By Holly Familytrust	F6
0001127602-15-021671	651494	Common Stock				1081715.0				I		By HJ Family Trust	F5
0001127602-15-021671	651493	Common Stock				308472.0				I		By GP Family Trust	F4
0001127602-15-021671	651497	Common Stock				173760.0				I		HJ Exempt GST	F8
0001140361-15-026101	610014	Common Stock				3205.37	F2			D			
0001179110-15-010551	661646	Common Stock				15584.0				D			
0001140361-15-026097	634041	Common Stock				2200.0				I		By Spouse as custodian of children's accounts	
0001140361-15-026097	634042	Common Stock				57556.0				I		3 trusts FBO children	
0001179110-15-010545	628126	Common Stock				52221.0				I		See Footnotes	F1, F2
0001179110-15-010545	628127	Common Stock				2025.0				I		See Footnotes	F1, F3
0001628280-15-005159	681801	Common Stock				8000.0				I		Held in IRA	
0001628280-15-005159	681802	Common Stock				1750.0				I		by George W. Page Jr. Family Trust	
0001140361-15-026090	620665	Common Stock, $0.01 par value per share				19330830.0	F5			I	F1, F2	By Anchorage Capital Master Offshore, Ltd.	
0001140361-15-026090	620666	Common Stock, $0.01 par value per share				622320.0	F5			I	F1, F2	By Anchorage Illiquid Opportunities Offshore Master III, L.P.	
0001140361-15-026090	620667	Common Stock, $0.01 par value per share				134740.0	F5			I	F1, F2	By PCI Fund LLC	
0001179110-15-010531	658361	Common Stock				144875.0				D			
0001628280-15-005157	641463	Common Stock				29754.0				I		by ESPP	
0001628280-15-005157	641464	Common Stock				165819.0				I		by trust	
0001628280-15-005157	641465	Common Stock				2573967.0				I		by Cray MGP Holdings LP	
0001628280-15-005157	641462	Common Stock				823440.0				I		by spouse's trust	
0001628280-15-005157	641461	Common Stock				120000.0				I		by spouse's IRA	
0001179110-15-010530	662635	Common Stock				228002.0				D			
0001179110-15-010529	635503	Common Stock				921465.0				D			
