ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000899243-20-035568	262274	Common Units				2011447.0				I		See Footnotes	F15, F16, F4, F8, F14, F13
0000899243-20-035568	262278	Common Units				462922.0				I		See Footnotes	F15, F12, F16, F11, F14, F13
0000899243-20-035568	262277	Common Units				953855.0				I		See Footnotes	F15, F12, F16, F14, F13, F10
0000899243-20-035568	262276	Common Units				953855.0				I		See Footnotes	F15, F9, F12, F16, F14, F13
0000899243-20-035568	262275	Common Units				13170436.0				I		See Footnotes	F15, F16, F6, F8, F14, F13
0000899243-20-035568	262273	Common Units				185808450.0				I		See Footnotes	F15, F16, F8, F14, F13, F3
0001225208-20-015152	139926	Common Stock				5342.51				I		By IRA	
0001225208-20-015152	139927	Common Stock				2422.35				I		By Spouse	
0001225208-20-015151	195345	Common Stock				996.0				I		By Spouse	
0000899243-20-035567	262930	Common Units				2011447.0				I		See Footnotes	F15, F16, F4, F8, F14, F13
0000899243-20-035567	262933	Common Units				953855.0				I		See Footnotes	F15, F12, F16, F14, F13, F10
0000899243-20-035567	262934	Common Units				462922.0				I		See Footnotes	F15, F12, F16, F11, F14, F13
0000899243-20-035567	262929	Common Units				185808450.0				I		See Footnotes	F15, F16, F8, F14, F13, F3
0000899243-20-035567	262931	Common Units				13170436.0				I		See Footnotes	F15, F16, F6, F8, F14, F13
0000899243-20-035567	262932	Common Units				953855.0				I		See Footnotes	F15, F9, F12, F16, F14, F13
0001209191-20-065776	221332	Common Stock				353200.0				I		See footnote	F2
0001209191-20-065775	198374	Common Stock				2600.0				I		See footnote	F1
0000950103-20-025105	186528	Class A Ordinary Shares				19020.0				I		By IRA	
0001506293-20-000311	156767	Class A Common Stock				23111.0	F5			D			
0001582945-20-000009	186777	Common Stock				25482.0				D			
0001179110-20-012357	255340	Common Stock				72088.0				I		By trust	
0001179110-20-012357	255339	Common Stock				107575.0				I		By spouse	
0001179110-20-012357	255341	Common Stock				71450.0				I		By trust	
0001179110-20-012357	255342	Common Stock				300000.0				I		By LLC	
0001104659-20-141059	195492	Common Stock	F6			2881899.0				I		See Footnote	F2, F15, F1
0001104659-20-141059	195491	Common Stock	F5			14138818.0				I		See Footnote	F2, F15, F1
0001104659-20-141059	195490	Common Stock	F4			17136369.0				I		See Footnote	F2, F15, F1
0001104659-20-141059	195493	Common Stock	F7			46500.0				I		See Footnote	F2, F15, F1
0001127602-20-032640	213203	Common Stock				7682.43				I		By 401(k) Plan	F3
0001567619-20-021777	253840	Class A Common Stock	F1			4500000.0				I		See footnote	F2
0001209191-20-065742	153450	Ordinary Shares				1180092.0				I		See footnote.	F2, F3, F4, F9
0001209191-20-065742	153445	Ordinary Shares				33531873.0				I		See footnote.	F2, F3, F4, F1
0001209191-20-065742	153448	Ordinary Shares				27901017.0				I		See footnote.	F2, F3, F7, F4
0001209191-20-065742	153449	Ordinary Shares				120338.0				I		See footnote.	F2, F3, F4, F8
0001209191-20-065742	153446	Ordinary Shares				46939141.0				I		See footnote.	F2, F3, F5, F4
0001209191-20-065742	153447	Ordinary Shares				6191971.0				I		See footnote.	F6, F2, F3, F4
0000946724-20-000094	206244	Common Stock				901000.0				D			
0001209191-20-065740	149630	Common Stock				5112.0				I	F3	See Footnote Number 3.	
0001209191-20-065739	176433	Ordinary Shares				120338.0				I		See footnote.	F2, F3, F4, F8
0001209191-20-065739	176434	Ordinary Shares				1180092.0				I		See footnote.	F2, F3, F4, F9
0001209191-20-065739	176432	Ordinary Shares				27901017.0				I		See footnote.	F2, F3, F7, F4
0001209191-20-065739	176431	Ordinary Shares				6191971.0				I		See footnote.	F6, F2, F3, F4
0001209191-20-065739	176430	Ordinary Shares				46939141.0				I		See footnote.	F2, F3, F5, F4
0001209191-20-065739	176429	Ordinary Shares				33531873.0				I		See footnote.	F2, F3, F4, F1
0001209191-20-065734	253878	Ordinary Shares				115864432.0				I		See footnote.	F2, F3, F1
0001415889-20-003073	162068	Common shares without par value				65454.0				D			
0001209191-20-065730	233059	Common Stock				12038.0				I		Held in Methode 401(k) Plan	
0001708138-20-000118	153976	Common Stock				5821.0				I		By 401(k) Plan	
0001708138-20-000118	153977	Common Stock				376861.0				I		by 2019 GRAT	
0001209191-20-065728	160029	Common Stock				1248382.0				D			
0001085535-20-000004	247899	Common Stock				135000.0				I		By Stupp Bros, Inc.	
0001085535-20-000004	247898	Common Stock				22330.0				I		By Family Trust	
0001209191-20-065706	160887	Class A Common Stock				159242.0				D			
0001495231-20-000158	265734	Common Stock				3.0				I		By Spouse	
0001495231-20-000158	265733	Common Stock				13127.0				I		By Dogfish Ventures LLLP	F1
0001482512-20-000139	181687	Common Stock, par value $0.01				161850.0				I		By Coleman 2012 Gift Trust	F1
0001764046-20-000139	198179	Ordinary Shares				3290826.0				D			
0001764046-20-000138	177349	Ordinary Shares				1000000.0				I			
0001764046-20-000138	177348	Ordinary Shares				4267764.0				D		By JMJS Group II, LLLP, an affiliate of Mr. Stead	
0001437749-20-026227	259938	Common Stock				30000.0				I			
0001437749-20-026227	259937	Common Stock				475716.0				D		Spouse	
0001764046-20-000137	152679	Ordinary Shares				33175.0				D			
0001474506-20-000311	148001	Common Stock				3100.0				I		See footnote	F3
0001474506-20-000311	148000	Common Stock				100.0				I		Held by wife	
0001764046-20-000135	259908	Ordinary Shares				129139.0				I			
0001764046-20-000135	259907	Ordinary Shares				129140.0				I		By K and BM LP	F2
0001764046-20-000135	259906	Ordinary Shares				8856.0				D		By Mills Family I LLC	F1
0001061983-20-000193	260221	Common Stock				83.0				I		by Spouse	
0001764046-20-000133	191368	Ordinary Shares				258279.0				I			
0001764046-20-000133	191367	Ordinary Shares				8856.0				D		By The Iyer Family Trust	F1
0001764046-20-000132	232524	Ordinary Shares				11267.0				D			
0001789373-20-000076	216455	Common Stock				460.0				D			
0001764046-20-000131	207088	Ordinary Shares				14802.0				D			
0001764046-20-000130	176888	Ordinary Shares				15649.0				D			
0000899243-20-035561	201465	Common Stock				181694.0				I		See Footnote	F2
0000899243-20-035561	201464	Common Stock				325999.0				I		See Footnote	F1
0001764046-20-000129	163638	Ordinary Shares				15649.0				D			
0001764046-20-000128	233188	Ordinary Shares				4090.0				I		by Profit Sharing Plan	
0001764046-20-000128	233187	Ordinary Shares				20505.0				I		by Spouse	
0001179110-20-012347	137541	Common Stock				2000.0				I	F1	See Footnote	F1
0001764046-20-000127	211453	Ordinary Shares				57806.0				D			
0000925421-20-000394	211291	Common Stock				38963.0				I		By Trust*	F3
0000925421-20-000394	211296	Common Stock				1735778.0				I			
0000925421-20-000394	211295	Common Stock				4047040.0				I		By Trust	F9
0000925421-20-000394	211294	Common Stock				90964.0				I		By Limited Partnership*	F6
0000925421-20-000394	211289	Common Stock				82273.0				D		By Trust*	F1
0000925421-20-000394	211290	Common Stock				40253.0				I		By Trust*	F2
0000925421-20-000394	211292	Common Stock				38763.0				I		By Trust*	F4
0000925421-20-000394	211293	Common Stock				24855.0				I		By Trust*	F5
0001764046-20-000126	144057	Ordinary Shares				15649.0				D			
0001628280-20-017894	261987	Common Stock, par value $0.01 per share				500.0				I		By the Rahnasto/Osborne Revocable Trust U/A DTD 11/07/1999	
0001628280-20-017894	261986	Common Stock, par value $0.01 per share				3500.0				I		By Keogh Plan	
0001164727-20-000249	186416	Common Stock, $1.60 par value				39695.0				D			
0001730168-20-000238	131554	Common Stock, $0.001 par value				22892.0				I		See Footnote	F3
0001286043-20-000170	156166	Common Shares				71685.0				D			
0001102993-20-000173	222140	Common Stock				4226983.0				I		By Ikon, LP	
0001209191-20-065691	142082	Common Stock				455028.0				I		The William W. Smith, Jr. Revocable Trust	
0001209191-20-065691	142083	Common Stock				6000.0				D	F2		
0001209191-20-065690	265102	Common Stock, par value $0.001 per share				30169.0	F3			D			
0000899243-20-035559	164012	Common Stock				45816.0				I		By IRA	
0001628280-20-017888	250033	Common Stock				20000.0	F2			I		SGL Investments Limited Partnership I	
0001628280-20-017888	250034	Common Stock				233333.0	F2			I		SGL NOG, LLC	
0001286043-20-000169	211964	Common Shares				82669.0				D			
0001628280-20-017885	170964	Common Stock				12000.0				I		Held by Life Time Fitness 401(k) plan	
0001286043-20-000168	256069	Common Shares				36475.0				D		By Spouse	
0001286043-20-000168	256070	Common Shares				2098.0				I			
0001140361-20-030061	171316	Common Stock				429150.0				I			
0001140361-20-030061	171315	Common Stock				5425644.0				D		See footnote	F1
0001729149-20-000088	182849	Common Shares				46012.0				D			
0001729149-20-000087	206195	Common Shares				31012.0				D			
0001127602-20-032630	259541	Class B Common Stock				36547.0				I		by Retirement Plan	F4
0001593968-20-002437	151501	Class B Common Stock				7687500.0				D			
