ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001615774-17-003462	460412	Common Stock, $0.001 par value				63073.0				D			
0001209191-17-042634	488716	Class A Common Stock				11077.0				I		By The Bozzini Irrevocable Trust dtd 4/12/2012	
0001209191-17-042634	488715	Class A Common Stock				11077.0				I		By The Bozzini Irrevocable Trust dtd 4/12/2012	
0001209191-17-042634	488717	Class A Common Stock				11077.0				I		By The Bozzini Irrevocable Trust dtd 4/12/2012	
0001209191-17-042634	488714	Class A Common Stock				108955.0				I		By Bozzini Revocable Trust dtd 5/10/2004	
0001209191-17-042628	467906	Common Stock				1926.0				I		See Footnote	F6
0001209191-17-042628	467903	Common Stock				61481.0				I		See Footnote	F3
0001209191-17-042628	467904	Common Stock				14897.0				I		See Footnote	F4
0001209191-17-042628	467905	Common Stock				21696.0				I		See Footnote	F5
0001209191-17-042624	429411	Common Stock				130919.0				I		See Footnote	F4
0001209191-17-042624	429410	Common Stock				130919.0				I		See Footnote	F3
0001209191-17-042624	429412	Common Stock				213531.0				I		See Footnote	F5
0001225208-17-011799	438170	CBS Class B common stock				2111.0				I		By 401(k)	
0001225208-17-011799	438178	CBS Class B common stock				2725.0				I		By Spouse - 401(k) Plan	
0001225208-17-011799	438173	CBS Class B common stock				272616.0	F1			I		By Family Trust S	
0001225208-17-011799	438174	CBS Class B common stock				180415.0	F1			I		By Family Trust T	
0001225208-17-011799	438172	CBS Class B common stock				65715.0				I		By Family Trust R	
0001225208-17-011799	438176	CBS Class B common stock				271.0				I		By IRA	
0001225208-17-011799	438177	CBS Class B common stock				1976.0				I		By Spouse	
0001225208-17-011799	438171	CBS Class B common stock				227587.0				I		By Family Trust Q	
0001225208-17-011799	438175	CBS Class B common stock				189324.0				I		By Family Trust U	
0001140361-17-026933	476412	Common Stock				678323.0				I		by Incentive 2010	F4
0001140361-17-026933	476413	Common Stock				22636052.0				I		by NRM V	F4
0001140361-17-026933	476411	Common Stock				1356648.0				I		by Staff 2010	F4
0001140361-17-026933	476410	Common Stock				1356648.0				I		by Senior Staff 2008	F4
0001140361-17-026933	476409	Common Stock				940426.0				I		by MGK 2011	F4
0001140361-17-026933	476408	Common Stock				213805.0				I		by ADC 2010	F4
0001140361-17-026933	476407	Common Stock				58800.0				I		by Sr. Staff	F4
0001140361-17-026933	476406	Common Stock				5483957.0				I		by Mascara Kaboom	F4
0001140361-17-026933	476405	Common Stock				6649997.0				I		by Kapital Joe	F4
0001140361-17-026933	476404	Common Stock				19711.0				I		by Incentive 2006	F3
0001140361-17-026933	476403	Common Stock				59133.0				I		by Staff 2006	F3
0001140361-17-026933	476402	Common Stock				118266.0				I		by Senior Staff 2006	F3
0001140361-17-026933	476401	Common Stock				135033.0				I		by Kellie L. Banks LTT	F3
0001140361-17-026933	476400	Common Stock				843044.0				I		by JPK 2012	F3
0001140361-17-026933	476399	Common Stock				75684.0				I		by ZSK 2009	F3
0001140361-17-026933	476398	Common Stock				850355.0				I		by MGK 2009	F3
0001140361-17-026933	476397	Common Stock				720562.0				I		by JPK 2009	F3
0001140361-17-026933	476396	Common Stock				114181.0				I		by ZSK 2008	F3
0001140361-17-026933	476395	Common Stock				140007.0				I		by MGK 2008	F3
0001140361-17-026933	476394	Common Stock				139052.0				I		by JPK 2008	F3
0001140361-17-026933	476393	Common Stock				1403.0				I		by Lotus	F3
0001140361-17-026933	476414	Common Stock				13340645.0				I		by NRM VI Holdings	F4
0001140361-17-026933	476415	Common Stock				243001.0				I		by NRM VII Holdings	F4
0001140361-17-026933	476392	Common Stock				311287.0				I		by Staff 2001	F3
0001209191-17-042614	394853	Common Stock				1730115.0				I		By Osmium Capital, LP	F2
0001209191-17-042614	394854	Common Stock				1197699.0				I		By Osmium Capital II, LP	F2
0001209191-17-042614	394855	Common Stock				416144.0				I		By Osmium Spartan, LP	F2
0001209191-17-042614	394856	Common Stock				282400.0				I		By Osmium Diamond, LP	F2
0001209191-17-042612	470851	Common Stock				1079797.0				I		By SCA Partners, LP	F2, F3, F4
0001209191-17-042612	470852	Common Stock				1215950.0				I		By 402 Fund, LP	F2, F3, F4
0001437749-17-012113	462931	Common Stock				1145800.0				D		Children	F1
0001437749-17-012113	462932	Common Stock				120000.0				I			
0001209191-17-042604	475257	Common Stock				12610.0	F3			I		SPW 2016 GRAT	
0001209191-17-042604	475258	Common Stock				8250.0	F4			I		SPW 2017 GRAT	
0001461790-17-000019	454137	Class A Common Stock				531651.0				D	F1		
