ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000899243-21-014303	12020	Common Stock				386110.0				I		By Abude Umari   See Footnotes	F5, F6, F2
0000899243-21-014303	12021	Common Stock				26308.0				I		By Youssef El Zein  See Footnotes	F2
0000899243-21-014294	17299	Class A Common Stock				5750000.0	F4, F3			I		See Footnotes	F4, F3
0001854475-21-000002	10067	Class A Common Stock, par value $0.001	F1			16029.0				D			
0001082440-21-000006	39251	Common Stock				53872.0	F5			D			
0001104659-21-045040	33830	Common Stock				50047.0	F4			D		See Footnote	F1, F2
0001104659-21-045040	33831	Common Stock	F6			104083.0	F4			I		See Footnote	F1, F2
0001104659-21-045040	33832	Common Stock	F7			5712123.0	F4			I		See Footnote	F1, F2
0001104659-21-045040	33833	Common Stock	F8			960633.0	F4			I		See Footnote	F1, F2
0001104659-21-045040	33834	Common Stock	F9			15500.0	F4			I			
0001127602-21-012466	38551	Common Stock				3000.0				I		By the Zitzner 1998 Revocable Trust	
0001127602-21-012461	12557	Common Stock				5299980.0				I		By Silver Star Developments Limited	F2
0001127602-21-012461	12554	Common Stock				189603.0				I		By Spouse	
0001127602-21-012461	12555	Common Stock				217050.0				I		By MASJ Holding Charitable Remainder Trust	
0001127602-21-012461	12556	Common Stock				3859888.0				I		By Peer Developments Limited	F2
0001209191-21-023905	65313	Class B Common Stock				11952000.0				I		Ernest C. Garcia III Multi-Generational Trust III	F8
0001209191-21-023905	65314	Class B Common Stock				8000000.0				I		ECG II SPE, LLC	F9
0001209191-21-023905	65312	Class B Common Stock				11834021.0				I		Ernest Irrevocable 2004 Trust III	F7
0001209191-21-023905	65311	Class A Common Stock				100000.0				I		Ernest C. Garcia III Multi-Generational Trust III	F5
0001209191-21-023905	65310	Class A Common Stock				555556.0				I		Verde Investments, Inc.	F4
0001209191-21-023903	22785	Class B Common Stock				8000000.0				I		ECG II SPE, LLC	F9
0001209191-21-023903	22784	Class B Common Stock				11952000.0				I		Ernest C. Garcia III Multi-Generational Trust III	F8
0001209191-21-023903	22783	Class B Common Stock				11834021.0				I		Ernest Irrevocable 2004 Trust III	F7
0001209191-21-023903	22782	Class A Common Stock				100000.0				I		Ernest C. Garcia III Multi-Generational Trust III	F5
0001209191-21-023903	22781	Class A Common Stock				555556.0				I		Verde Investments, Inc.	F4
0000899243-21-014285	16456	Class A Common Stock				10074010.0				I		See footnotes	F1, F2
0001127602-21-012449	63353	Common Stock				173760.0				I		HJ Exempt           GST	F20
0001127602-21-012449	63352	Common Stock				173760.0				I		GPH Exempt           GST	F19
0001529628-21-000105	59352	Common Stock				5842700.0				I		BY LLC	F2
0001209191-21-023901	43691	No securities beneficially owned.				0.0				D			
0001209191-21-023900	38857	No securities beneficially owned.				0.0				D			
0001209191-21-023899	34086	No securities beneficially owned.				0.0				D			
0001640147-21-000079	15310	Class A Common Stock				125737.0				I		Trust	F2
0001640147-21-000079	15311	Class A Common Stock				151188.0				I		Trust	F3
0001209191-21-023898	26752	No securities beneficially owned.				0.0				D			
0001640147-21-000078	10842	Class A Common Stock				50000.0				I		Trust	F16
0001640147-21-000078	10841	Class A Common Stock				350000.0				I		Trust	F15
0001640147-21-000078	10843	Class A Common Stock				50000.0				I		Trust	F17
0001209191-21-023897	58927	Class A Common Stock				189060.0				D			
0001209191-21-023895	13592	Class A Common Stock				95850.0				D			
0001209191-21-023894	55379	No securities beneficially owned.				0.0				D			
0001209191-21-023893	68708	No securities beneficially owned.				0.0				D			
0001209191-21-023892	33317	No securities beneficially owned.				0.0				D			
0001179110-21-003904	60385	Common Stock				528446.0				D		See footnote	F7
0001179110-21-003904	60386	Common Stock				122493.0				I			
0001209191-21-023891	61924	No securities beneficially owned				0.0				D			
0001209191-21-023890	58872	Class A Common Stock				421150.0				D		See footnote	F1
0001209191-21-023890	58873	Class A Common Stock				8190870.0				I			
0001209191-21-023889	41541	Class A Common Stock				254660.0				D			
0001140361-21-011122	16365	Common Stock				600000.0	F4			D			
0001209191-21-023888	41700	No securities beneficially owned.				0.0				D			
0000950142-21-001158	23948	Common Stock				9935.0				I		By IRA	
