ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001446274-22-000003	2072764	Common Stock				996.0				I		By Spouse	
0001493152-22-037212	2072791	Common Stock				78478.0				I		By Mount Union Corp.	F2
0001493152-22-037212	2072792	Common Stock				57372.0				I		By Chelsea Trust Company, as Trustee	F3
0001209191-22-063059	2072762	Common Stock				304255.0	F1			D			
0001469367-22-000199	2072759	Common Stock				1600000.0				I		See Footnote	F2
0001127602-22-028366	2072758	Common Stock				4089.0	F1			I			
0001127602-22-028366	2072757	Common Stock				872.0				I		By Non-qualified Stock Option Gain Deferral Plan	
0001127602-22-028366	2072756	Common Stock				221009.0				D		By IRA	
0001225208-22-013009	2072755	Common Stock, without par value				11000.0				I		Held in Keogh account.	
0001567619-22-022178	2072790	Class A Subordinate Voting Shares				14000.0				I			
0001567619-22-022178	2072789	Class A Subordinate Voting Shares				1066236.0				D		Held by spouse	
0001104659-22-131452	2072767	Class A Common Stock				83000.0				I		Held by the Robins Family GST Trust 2021	
0001104659-22-131451	2072773	Class A Common Stock				100000.0				I		Held by Park Family 2021 Grantor Retained Annuity Trust V	
0001104659-22-131451	2072770	Class A Common Stock				29174.0				I		Held by Park Family 2021 Grantor Retained Annuity Trust	
0001104659-22-131451	2072772	Class A Common Stock				70826.0				I		Held by Park Family 2021 Grantor Retained Annuity Trust IV	
0001104659-22-131451	2072771	Class A Common Stock				100000.0				I		Held by Park Family 2021 Grantor Retained Annuity Trust III	
0001567619-22-022177	2072785	Class A Subordinate Voting Shares				844467.0				D			
0001567619-22-022175	2072766	Class A Subordinate Voting Shares				1026576.0				I			
0001567619-22-022175	2072765	Class A Subordinate Voting Shares				4000.0				D		Held by Darren and Nicole Tangen Living Trust	
0001567619-22-022172	2072778	Class A Subordinate Voting Shares				750000.0				I			
0001567619-22-022172	2072777	Class A Subordinate Voting Shares				160813.0				D		Held by The Vila Monte Irrevocable Trust	F1
0001567619-22-022170	2072782	Class A Subordinate Voting Shares				483970.0				D			
0001567619-22-022168	2072776	Class A Subordinate Voting Shares				70091.0				D			
0001567619-22-022165	2072763	Class A Subordinate Voting Shares				752817.0				D			
0001567619-22-022163	2072769	Class A Subordinate Voting Shares				58686.0				I			
0001567619-22-022163	2072768	Class A Subordinate Voting Shares				550246.0				D		Held by spouse	
0001567619-22-022161	2072774	Class A Subordinate Voting Shares				962352.0				D			
0001567619-22-022157	2072784	Class A Subordinate Voting Shares				854059.0				D			
0001104659-22-131449	2072779	Common Stock				1590997.0				I		Held by Idealab Studio, LLC	F2
0001104659-22-131449	2072780	Common Stock				1276355.0				I		Held by Idealab Holdings, LLC	F3
0001104659-22-131449	2072781	Common Stock				100000.0				I		Held by spouse as UTMA custodian for child	F4
0000899243-22-039602	2072775	Common Stock				564902.0	F8			D			
0001118417-22-000168	2072761	Common Stock				46241.0	F1			I			
0001118417-22-000168	2072760	Common Stock				1625.0	F1			D		Melissa B Fisher Revocable Trust	
0001209191-22-063038	2072783	Common Stock				275000.0				I		Held by company of which she is a beneficial owner	
0001062993-22-024589	2072786	Common Stock				200.0				I		By oldest daughter	
0001062993-22-024589	2072787	Common Stock				200.0				I		By youngest daughter	
0001062993-22-024589	2072788	Common Stock				200.0				I		As UGMA custodian for son	
0001437749-22-029954	2072611	Common Stock				468425.0				I		See footnote	F2
0001437749-22-029954	2072612	Common Stock				28223.0	F2			D			
0001209191-22-063034	2072668	Class A Common Stock				156484.0				I		See Footnotes	F3
0001209191-22-063034	2072667	Class A Common Stock				36.0				I		See Footnotes	F2
0001209191-22-063034	2072666	Class A Common Stock				36.0				I		See Footnotes	F2
0001086222-22-000289	2072708	Common Stock				108358.0				I	F5	See note	
0001086222-22-000289	2072710	Common Stock				2218134.0				I	F7	See note	
0001086222-22-000289	2072709	Common Stock				20963.0				I	F6	See footnote	
0001193805-22-001814	2072609	Common Stock	F2, F1			53231.0				I		By Hill Path Capital Co-Investment Partners LP	F8
0001193805-22-001814	2072608	Common Stock	F2, F1			2869527.0				I		By Hill Path Capital Partners II LP	F7
0001193805-22-001814	2072607	Common Stock	F2, F1			2095246.0				I		By Hill Path Capital Partners LP	F6
0001193805-22-001813	2072587	Common Stock	F2, F1			2095246.0				I		By Hill Path Capital Partners LP	F6
0001193805-22-001813	2072589	Common Stock	F2, F1			53231.0				I		By Hill Path Capital Co-Investment Partners LP	F8
0001193805-22-001813	2072588	Common Stock	F2, F1			2869527.0				I		By Hill Path Capital Partners II LP	F7
0001567619-22-022154	2072718	Common Stock				3017774.0				I	F1	Holding of BML Investment Partners, L.P.	F1
0001209191-22-063029	2072584	Common Stock				62930.0				I		By Hickman Family Education Trust	
0001437958-22-000062	2072645	Common Stock				400.0				I		By Custodian for Child 2	
0001437958-22-000062	2072644	Common Stock				400.0				I		By Custodian for Child 3	
0001437958-22-000062	2072643	Common Stock				400.0				I		By Custodian for Child 1	
0001140361-22-047719	2072694	Class A common stock				63671.0				I	F2, F1	By Kestrel Fund, LP	F2, F1
0001140361-22-047719	2072693	Class A common stock				45594.0				I	F2, F1	By Crested Crane, LP	F2, F1
0001140361-22-047719	2072695	Class A common stock				400675.0				I	F2, F1	By Mallard Fund, LP	F2, F1
0001209191-22-063024	2072686	Common Stock				157468.0	F1			I		By 401k	
0001140361-22-047713	2072733	Class A common stock				400675.0				I	F2, F1	By Mallard Fund, LP	F2, F1
0001140361-22-047713	2072732	Class A common stock				63671.0				I	F2, F1	By Kestrel Fund, LP	F2, F1
0001140361-22-047713	2072731	Class A common stock				45594.0				I	F2, F1	By Crested Crane, LP	F2, F1
0001209191-22-063022	2072741	Class A Common Shares, $.01 par value per share				66.0				I		As trustee	
0001209191-22-063021	2072699	Common Voting Shares, $.01 par value per share				232678.0	F5			I		As Co-Trustee	
0001209191-22-063021	2072701	Common Voting Shares, $.01 par value per share				32921.0	F7			I		As Co-Trustee	
0001209191-22-063021	2072700	Common Voting Shares, $.01 par value per share				232678.0	F6			I		As Co-Trustee	
0001209191-22-063021	2072698	Common Voting Shares, $.01 par value per share				232678.0	F4			I		As Co-Trustee	
0001209191-22-063021	2072697	Class A Common Shares, $.01 par value per share				130313.0	F3			I		By trust	
0001062993-22-024584	2072688	Common Stock				2703.0				D	F3		
0001415889-22-013105	2072650	Common Stock, par value $.001 per share				40544.0				I		By Spouse	
0001415889-22-013105	2072651	Common Stock, par value $.001 per share				151866.0				I		By Family Trusts	
0001415889-22-013105	2072652	Preferred Stock, Series D				2000.0				D			
0001327811-22-000199	2072626	Class A Common Stock				11531.0	F7			I		Eschenbach Family Trust dtd 4/15/2014, Carl Eschenbach Jr and Ana Eschenbach TTEE	
0000840489-22-000092	2072614	Common Stock				1592.0				D			
0001562180-22-008459	2072582	Common Stock				92500.0				I		Held by Daughter	
0001104659-22-131399	2072685	Class A Common Stock				1755847.0				D			
0001209191-22-063010	2072661	Class B Common Stock				5000.0				I		By IRA	
0001209191-22-063008	2072642	Class B Common Stock				6500.0				I		By IRA for Diana Arends	
0001209191-22-063008	2072641	Class B Common Stock				18100.0				I		By IRA	
0001127602-22-028355	2072658	Common Stock				9050372.0				I		See Footnote	F13
0001209191-22-062995	2072722	Common Stock				21876.0				I		See footnote	F2
0001437749-22-029937	2072713	Common Stock				42337.0				D		By 401(k) plan.	
0001437749-22-029937	2072714	Common Stock				7748.53				I			
0001209191-22-062990	2072595	Common Stock				129897.0				I		Tucker Legacy Trust II	
0001209191-22-062990	2072594	Common Stock				874128.0				I		Tucker Legacy Trust	
0001209191-22-062990	2072593	Common Stock				100178.0				I		Tucker Family CLAT	
0001209191-22-062990	2072592	Common Stock				100178.0				I		Brian & Therese Tucker Charitable Remainder Trust	
0001209191-22-062990	2072591	Common Stock				1509881.0				I		Brian & Therese Tucker Living Trust	
0001209191-22-062990	2072598	Common Stock				250916.0				I		Tucker Seimetz Safety Net Trust	
0001209191-22-062990	2072596	Common Stock				577200.0				I		Isaac Tucker 2012 Irrevocable Trust	
0001209191-22-062990	2072597	Common Stock				577200.0				I		Roseanna Tucker 2012 Irrevocable Trust	
0001209191-22-062990	2072599	Common Stock				54074.0				I		Claire Seimetz 2015 Trust	
0001209191-22-062986	2072634	Common Stock				8612.0				D		Held in 401(k) Plan	
0001209191-22-062986	2072635	Common Stock				613.0				I			
0001127602-22-028350	2072692	Common Stock				30429.0	F3			I		By 401(k) Plan	
0001415889-22-013099	2072590	Common Stock				25006.0				I		In 401(k) plan	F4
0001567619-22-022132	2072696	Class B Common Stock	F1			5413197.0				I		See Footnote	F4
0001493152-22-037145	2072673	Common Stock, $0.001 par value per share				11044.0				I			
0001493152-22-037145	2072672	Common Stock, $0.001 par value per share				957.0				I		Richard Schurfeld 401(K) Plan (Pershing LLC as Custodian)	
0001493152-22-037145	2072671	Common Stock, $0.001 par value per share				30200.0				D		IRA FBO Richard Schurfeld (Pershing LLC as Custodian)	
0001225208-22-013008	2072746	Common Stock				35455.0				D			
